User_ID,Session_ID,Timestamp,Input_Type,Response_Time_Seconds,Character_Count_Input,Character_Count_Response,Tokens_Used,Sentiment_Score_Input,Sentiment_Score_Response,User_Rating,Category,Language,Progress
U2251,S002251,2023-02-09 18:32:00,voice,1.86,388,839,135,1,1,4,casual,English,90.04
U2252,S002252,2023-02-06 09:51:00,text,13.69,184,138,199,-1,-1,1,educational,French,90.08
U2253,S002253,2023-03-09 15:46:00,image,10.2,418,570,98,1,0,2,casual,Chinese,90.12
U2254,S002254,2023-02-10 00:37:00,image,12.52,421,546,125,1,0,3,business,Chinese,90.16
U2255,S002255,2023-02-05 04:38:00,text,13.25,317,275,186,0,1,2,casual,English,90.2
U2256,S002256,2023-01-31 20:38:00,voice,8.79,312,127,23,-1,1,5,educational,Spanish,90.24
U2257,S002257,2023-01-18 00:06:00,voice,8.0,141,473,266,0,-1,4,support,Chinese,90.28
U2258,S002258,2023-02-15 03:58:00,voice,6.74,186,153,218,-1,1,5,support,Chinese,90.32
U2259,S002259,2023-03-04 23:50:00,voice,5.1,371,451,290,0,-1,2,creative,Chinese,90.36
U2260,S002260,2023-02-15 06:51:00,voice,6.8,5,209,114,1,0,1,educational,Spanish,90.4
U2261,S002261,2023-02-03 10:28:00,image,11.72,48,166,156,0,0,4,casual,English,90.44
U2262,S002262,2023-02-17 06:22:00,image,9.23,231,496,288,0,0,4,educational,Chinese,90.48
U2263,S002263,2023-01-25 06:39:00,voice,13.44,335,869,18,1,0,2,educational,Chinese,90.52
U2264,S002264,2023-01-08 12:28:00,text,6.93,102,143,127,0,0,5,casual,Chinese,90.56
U2265,S002265,2023-03-08 04:20:00,voice,9.3,212,921,103,1,-1,2,creative,Spanish,90.6
U2266,S002266,2023-02-08 15:20:00,voice,9.65,269,157,153,-1,0,4,casual,Chinese,90.64
U2267,S002267,2023-01-08 04:25:00,text,9.08,292,345,298,0,-1,2,educational,English,90.68
U2268,S002268,2023-02-09 04:40:00,image,10.69,275,80,23,1,0,4,business,English,90.72
U2269,S002269,2023-02-24 20:04:00,voice,3.94,144,242,266,1,-1,5,creative,Chinese,90.76
U2270,S002270,2023-01-17 10:12:00,image,7.93,485,343,195,0,-1,1,creative,German,90.8
U2271,S002271,2023-02-19 15:36:00,image,2.01,241,820,216,-1,-1,1,creative,Spanish,90.84
U2272,S002272,2023-01-27 17:44:00,voice,6.08,466,675,181,0,1,2,casual,English,90.88
U2273,S002273,2023-01-30 05:41:00,voice,7.57,445,99,279,1,-1,4,business,Chinese,90.92
U2274,S002274,2023-01-10 08:07:00,text,9.96,396,343,230,-1,-1,1,creative,Spanish,90.96
U2275,S002275,2023-01-08 06:54:00,voice,14.28,76,208,161,0,0,4,support,German,91.0
U2276,S002276,2023-01-30 20:21:00,text,9.21,159,170,120,1,-1,5,creative,German,91.04
U2277,S002277,2023-03-02 03:48:00,voice,11.28,194,547,192,0,-1,2,business,English,91.08
U2278,S002278,2023-01-27 21:50:00,text,7.84,272,130,81,-1,1,4,creative,Chinese,91.12
U2279,S002279,2023-01-28 21:33:00,text,9.69,325,310,292,-1,0,2,business,Chinese,91.16
U2280,S002280,2023-02-10 14:07:00,image,1.53,111,733,83,-1,1,4,creative,English,91.2
U2281,S002281,2023-02-24 20:26:00,voice,4.19,236,584,224,-1,1,4,business,Spanish,91.24
U2282,S002282,2023-03-07 07:45:00,voice,5.75,46,972,32,-1,1,5,business,English,91.28
U2283,S002283,2023-02-08 18:51:00,voice,7.35,194,445,77,0,-1,2,casual,English,91.32
U2284,S002284,2023-01-16 04:02:00,text,1.16,375,77,102,-1,1,3,educational,French,91.36
U2285,S002285,2023-03-04 18:48:00,image,2.53,143,774,72,-1,1,4,casual,Chinese,91.4
U2286,S002286,2023-02-10 09:43:00,text,4.51,107,931,233,1,0,4,creative,English,91.44
U2287,S002287,2023-02-01 23:57:00,image,14.59,175,468,234,-1,0,1,casual,English,91.48
U2288,S002288,2023-02-10 16:46:00,voice,5.3,355,523,112,1,0,2,creative,German,91.52
U2289,S002289,2023-01-04 20:31:00,image,7.49,277,407,224,1,0,3,support,German,91.56
U2290,S002290,2023-03-08 03:45:00,image,3.34,485,629,201,1,1,5,creative,German,91.6
U2291,S002291,2023-02-02 02:10:00,text,9.36,420,295,169,0,0,3,creative,Spanish,91.64
U2292,S002292,2023-02-25 23:09:00,voice,4.57,225,570,216,0,-1,5,casual,French,91.68
U2293,S002293,2023-02-09 14:08:00,text,3.5,217,149,278,1,1,3,creative,Spanish,91.72
U2294,S002294,2023-01-25 23:46:00,voice,7.99,345,739,203,0,0,3,casual,German,91.76
U2295,S002295,2023-02-28 04:56:00,voice,0.58,428,565,161,-1,1,2,creative,German,91.8
U2296,S002296,2023-01-06 05:18:00,voice,0.61,411,938,246,0,0,1,casual,Spanish,91.84
U2297,S002297,2023-01-07 19:55:00,image,3.68,60,790,97,-1,1,3,support,English,91.88
U2298,S002298,2023-03-03 02:13:00,voice,1.03,394,599,20,-1,0,4,creative,Chinese,91.92
U2299,S002299,2023-02-28 00:40:00,voice,2.07,346,737,196,0,-1,4,casual,English,91.96
U2300,S002300,2023-02-06 23:22:00,image,5.41,438,903,223,0,0,4,casual,German,92.0
U2301,S002301,2023-02-03 01:39:00,voice,12.14,106,619,24,1,1,1,creative,French,92.04
U2302,S002302,2023-02-16 16:51:00,voice,8.79,425,757,275,0,1,3,creative,English,92.08
U2303,S002303,2023-03-10 06:10:00,image,7.93,497,291,82,0,-1,5,business,Chinese,92.12
U2304,S002304,2023-03-03 20:11:00,voice,4.76,196,670,61,0,1,5,creative,German,92.16
U2305,S002305,2023-01-15 13:29:00,voice,14.01,314,933,137,-1,-1,2,business,Chinese,92.2
U2306,S002306,2023-01-03 20:01:00,voice,6.26,204,825,37,-1,1,1,educational,French,92.24
U2307,S002307,2023-01-13 23:54:00,voice,1.76,237,945,74,-1,1,3,support,Chinese,92.28
U2308,S002308,2023-02-25 07:15:00,text,9.45,437,587,26,1,-1,4,creative,Chinese,92.32
U2309,S002309,2023-03-03 17:18:00,text,2.15,231,755,147,1,1,1,creative,French,92.36
U2310,S002310,2023-02-09 21:12:00,text,5.51,375,466,238,1,1,1,creative,German,92.4
U2311,S002311,2023-01-04 04:01:00,voice,7.86,143,96,263,-1,-1,3,educational,French,92.44
U2312,S002312,2023-01-12 11:45:00,text,13.18,348,88,219,0,0,2,educational,English,92.48
U2313,S002313,2023-01-07 02:52:00,text,7.66,309,214,240,1,-1,2,creative,Chinese,92.52
U2314,S002314,2023-01-22 11:32:00,voice,10.68,153,800,250,1,1,2,business,French,92.56
U2315,S002315,2023-02-28 17:22:00,image,14.9,119,346,79,-1,0,4,creative,Chinese,92.6
U2316,S002316,2023-02-03 08:15:00,text,2.41,454,263,113,1,0,4,creative,English,92.64
U2317,S002317,2023-02-02 23:07:00,text,4.48,67,313,213,0,0,3,creative,Spanish,92.68
U2318,S002318,2023-02-04 20:21:00,image,6.22,108,389,62,-1,-1,2,business,German,92.72
U2319,S002319,2023-02-21 15:09:00,image,6.62,343,139,63,-1,0,3,educational,Spanish,92.76
U2320,S002320,2023-01-03 22:44:00,voice,6.46,363,605,285,0,0,2,casual,English,92.8
U2321,S002321,2023-02-25 01:50:00,voice,13.66,160,285,40,0,0,1,business,German,92.84
U2322,S002322,2023-01-14 23:11:00,text,10.85,277,708,144,0,1,5,creative,French,92.88
U2323,S002323,2023-03-03 19:26:00,text,9.31,10,567,67,1,-1,5,business,Chinese,92.92
U2324,S002324,2023-02-10 22:52:00,image,4.99,151,908,114,0,-1,2,educational,Chinese,92.96
U2325,S002325,2023-02-03 18:23:00,text,12.44,188,192,275,-1,1,3,support,French,93.0
U2326,S002326,2023-02-03 20:40:00,text,14.35,490,277,19,0,0,4,support,Spanish,93.04
U2327,S002327,2023-02-10 09:48:00,voice,12.41,32,817,262,-1,1,2,business,German,93.08
U2328,S002328,2023-01-07 23:57:00,text,0.52,454,331,165,-1,1,2,business,Chinese,93.12
U2329,S002329,2023-02-22 05:45:00,voice,9.73,42,521,167,1,0,4,business,English,93.16
U2330,S002330,2023-01-13 12:47:00,text,1.24,123,621,46,0,0,2,support,Chinese,93.2
U2331,S002331,2023-02-18 04:37:00,voice,4.24,297,87,128,1,-1,1,educational,German,93.24
U2332,S002332,2023-02-03 09:36:00,text,1.36,375,793,76,0,0,4,business,English,93.28
U2333,S002333,2023-02-06 05:31:00,text,9.26,248,348,251,0,1,1,casual,English,93.32
U2334,S002334,2023-01-29 14:47:00,text,10.46,72,683,222,0,1,5,support,English,93.36
U2335,S002335,2023-03-01 02:59:00,image,2.16,218,565,110,0,0,4,support,German,93.4
U2336,S002336,2023-01-26 08:48:00,voice,6.07,222,518,65,0,-1,4,educational,Chinese,93.44
U2337,S002337,2023-01-23 17:17:00,voice,7.12,181,247,248,-1,1,3,creative,English,93.48
U2338,S002338,2023-01-11 07:49:00,text,5.85,303,143,240,-1,0,3,creative,Spanish,93.52
U2339,S002339,2023-01-03 08:36:00,image,2.25,168,982,101,0,-1,4,business,French,93.56
U2340,S002340,2023-03-08 23:06:00,voice,6.57,62,201,288,-1,-1,5,creative,English,93.6
U2341,S002341,2023-01-17 22:25:00,text,11.39,273,365,118,1,1,2,business,French,93.64
U2342,S002342,2023-02-15 10:10:00,text,1.53,312,287,177,1,1,3,business,German,93.68
U2343,S002343,2023-02-17 03:01:00,voice,1.66,62,27,227,1,-1,5,casual,Spanish,93.72
U2344,S002344,2023-02-05 05:23:00,image,5.64,292,533,231,0,-1,5,educational,French,93.76
U2345,S002345,2023-02-21 02:59:00,image,14.16,469,189,170,0,-1,3,business,German,93.8
U2346,S002346,2023-01-11 17:15:00,text,10.19,109,132,25,-1,0,2,casual,English,93.84
U2347,S002347,2023-01-24 19:51:00,image,10.34,232,255,287,-1,1,3,business,Spanish,93.88
U2348,S002348,2023-01-24 16:36:00,voice,5.75,251,743,66,-1,-1,5,creative,Chinese,93.92
U2349,S002349,2023-03-06 01:59:00,image,9.11,192,382,71,1,1,1,business,French,93.96
U2350,S002350,2023-02-10 14:53:00,image,0.65,498,60,251,1,1,3,support,French,94.0
U2351,S002351,2023-01-20 12:44:00,text,9.72,87,80,99,1,1,5,educational,German,94.04
U2352,S002352,2023-02-25 16:39:00,voice,13.74,190,489,81,1,-1,3,support,English,94.08
U2353,S002353,2023-01-26 23:51:00,text,9.38,256,569,39,-1,0,5,creative,Spanish,94.12
U2354,S002354,2023-03-05 04:01:00,image,13.17,359,28,297,0,-1,2,creative,Chinese,94.16
U2355,S002355,2023-02-14 17:02:00,voice,11.0,242,783,95,0,1,5,creative,English,94.2
U2356,S002356,2023-01-19 05:17:00,voice,2.25,364,93,243,1,-1,4,casual,Spanish,94.24
U2357,S002357,2023-01-12 03:54:00,voice,13.59,188,164,244,0,-1,1,creative,Spanish,94.28
U2358,S002358,2023-01-13 08:30:00,text,1.46,288,574,274,0,1,5,creative,Spanish,94.32
U2359,S002359,2023-01-07 17:46:00,voice,8.24,389,628,296,0,1,3,business,English,94.36
U2360,S002360,2023-02-11 03:30:00,text,2.56,430,366,278,1,-1,3,business,German,94.4
U2361,S002361,2023-01-16 17:10:00,text,0.67,214,825,195,-1,-1,5,creative,German,94.44
U2362,S002362,2023-03-06 22:22:00,image,6.62,308,656,140,-1,-1,4,creative,Chinese,94.48
U2363,S002363,2023-02-10 12:21:00,voice,4.78,300,452,286,0,-1,5,support,German,94.52
U2364,S002364,2023-01-08 23:46:00,voice,7.55,101,78,189,-1,0,2,business,English,94.56
U2365,S002365,2023-03-04 01:41:00,text,8.87,451,532,299,-1,-1,4,support,French,94.6
U2366,S002366,2023-01-30 02:09:00,text,1.13,464,152,172,1,0,5,educational,German,94.64
U2367,S002367,2023-03-02 18:55:00,voice,2.28,460,201,280,1,1,1,educational,English,94.68
U2368,S002368,2023-02-01 14:57:00,voice,8.6,476,396,105,0,0,4,casual,Chinese,94.72
U2369,S002369,2023-03-06 14:00:00,text,5.48,212,387,271,0,1,5,support,English,94.76
U2370,S002370,2023-01-06 21:51:00,image,11.07,374,590,297,0,0,1,casual,French,94.8
U2371,S002371,2023-02-20 01:29:00,voice,9.96,392,544,92,1,1,5,creative,Spanish,94.84
U2372,S002372,2023-02-19 08:23:00,text,12.76,426,702,234,-1,-1,2,support,French,94.88
U2373,S002373,2023-01-27 10:18:00,voice,10.54,496,302,232,1,0,3,business,Chinese,94.92
U2374,S002374,2023-01-28 07:15:00,text,6.73,415,18,127,1,0,5,educational,Spanish,94.96
U2375,S002375,2023-01-15 08:04:00,voice,10.26,141,280,201,-1,1,4,creative,English,95.0
U2376,S002376,2023-03-06 18:58:00,image,4.49,371,396,88,-1,1,5,educational,French,95.04
U2377,S002377,2023-03-06 14:03:00,image,4.94,404,102,87,0,0,5,business,Chinese,95.08
U2378,S002378,2023-03-05 17:39:00,image,11.94,188,975,156,-1,1,5,support,English,95.12
U2379,S002379,2023-02-28 01:04:00,voice,6.97,80,538,116,-1,-1,5,business,German,95.16
U2380,S002380,2023-01-16 20:18:00,voice,12.08,291,163,280,-1,0,4,support,Chinese,95.2
U2381,S002381,2023-02-02 21:41:00,voice,12.43,476,414,253,-1,-1,4,creative,Chinese,95.24
U2382,S002382,2023-02-16 07:23:00,text,12.93,379,849,82,0,0,5,business,German,95.28
U2383,S002383,2023-01-21 09:51:00,voice,13.79,146,158,35,0,-1,3,casual,German,95.32
U2384,S002384,2023-01-12 01:07:00,text,6.75,241,898,219,-1,0,5,educational,English,95.36
U2385,S002385,2023-01-19 07:02:00,image,5.12,29,276,101,-1,1,4,support,Chinese,95.4
U2386,S002386,2023-01-13 15:22:00,image,8.94,294,431,134,0,0,2,creative,French,95.44
U2387,S002387,2023-01-22 13:09:00,voice,5.88,71,849,82,0,-1,5,business,German,95.48
U2388,S002388,2023-02-14 23:12:00,voice,9.22,254,627,132,-1,0,5,creative,German,95.52
U2389,S002389,2023-01-03 09:25:00,image,10.73,412,481,193,1,-1,5,casual,Chinese,95.56
U2390,S002390,2023-02-02 20:23:00,image,10.48,122,902,196,0,-1,5,business,Spanish,95.6
U2391,S002391,2023-02-20 10:16:00,image,5.93,494,556,207,0,-1,1,educational,German,95.64
U2392,S002392,2023-02-22 02:09:00,text,2.92,77,640,87,0,1,5,educational,Spanish,95.68
U2393,S002393,2023-02-03 13:53:00,text,6.74,286,535,195,-1,0,4,support,Spanish,95.72
U2394,S002394,2023-02-12 13:03:00,voice,2.57,408,512,262,-1,-1,4,casual,Chinese,95.76
U2395,S002395,2023-02-20 05:05:00,text,13.41,452,23,22,0,1,1,casual,French,95.8
U2396,S002396,2023-01-12 19:29:00,image,5.52,364,787,85,-1,-1,5,business,Chinese,95.84
U2397,S002397,2023-02-25 16:49:00,text,2.74,14,661,60,-1,0,3,creative,German,95.88
U2398,S002398,2023-01-08 20:20:00,image,0.87,215,815,284,0,1,5,casual,Spanish,95.92
U2399,S002399,2023-01-06 23:37:00,voice,9.86,327,373,158,-1,-1,4,business,Spanish,95.96
U2400,S002400,2023-01-29 03:39:00,text,9.74,156,128,228,1,-1,2,educational,German,96.0
U2401,S002401,2023-02-06 05:47:00,image,5.44,9,247,131,-1,-1,2,support,English,96.04
U2402,S002402,2023-03-07 06:09:00,image,1.54,199,555,220,-1,0,3,support,English,96.08
U2403,S002403,2023-03-07 10:23:00,voice,6.44,446,178,289,0,1,5,casual,German,96.12
U2404,S002404,2023-02-13 13:39:00,text,5.01,287,531,35,0,1,1,business,French,96.16
U2405,S002405,2023-02-17 20:23:00,text,10.32,468,643,182,1,1,5,business,Chinese,96.2
U2406,S002406,2023-02-07 09:23:00,voice,9.28,117,922,165,-1,-1,3,business,English,96.24
U2407,S002407,2023-02-07 06:25:00,image,5.79,275,666,247,1,1,3,business,Chinese,96.28
U2408,S002408,2023-02-22 07:53:00,text,3.66,167,972,91,1,-1,3,business,French,96.32
U2409,S002409,2023-01-07 17:06:00,voice,14.83,464,967,282,0,0,2,casual,Chinese,96.36
U2410,S002410,2023-01-12 09:46:00,text,7.08,109,744,77,-1,1,5,support,German,96.4
U2411,S002411,2023-01-29 20:33:00,voice,10.48,185,892,53,0,-1,5,support,English,96.44
U2412,S002412,2023-02-28 11:12:00,text,2.54,48,778,70,1,1,1,casual,English,96.48
U2413,S002413,2023-01-07 18:00:00,image,7.54,286,789,132,1,1,3,casual,Spanish,96.52
U2414,S002414,2023-02-10 22:59:00,voice,0.9,179,880,205,0,0,3,creative,Chinese,96.56
U2415,S002415,2023-02-12 09:37:00,voice,7.83,166,525,120,0,1,4,creative,English,96.6
U2416,S002416,2023-03-03 21:43:00,text,14.48,475,947,267,0,0,4,creative,Spanish,96.64
U2417,S002417,2023-02-17 02:11:00,image,6.07,355,406,98,0,1,2,creative,Spanish,96.68
U2418,S002418,2023-02-01 08:36:00,image,1.07,438,875,207,0,1,5,educational,English,96.72
U2419,S002419,2023-01-12 16:21:00,voice,0.95,344,115,291,1,1,1,business,English,96.76
U2420,S002420,2023-02-20 04:20:00,image,6.13,144,94,209,0,1,1,support,German,96.8
U2421,S002421,2023-02-28 05:39:00,voice,2.82,475,223,108,-1,1,3,casual,Spanish,96.84
U2422,S002422,2023-02-23 12:02:00,voice,0.84,136,130,36,1,1,1,business,French,96.88
U2423,S002423,2023-01-17 13:30:00,voice,11.47,91,141,98,1,0,3,casual,Spanish,96.92
U2424,S002424,2023-01-12 17:52:00,text,7.15,180,859,155,-1,0,5,casual,Chinese,96.96
U2425,S002425,2023-02-09 09:04:00,text,4.69,187,206,191,-1,-1,1,casual,German,97.0
U2426,S002426,2023-02-15 18:31:00,voice,13.55,372,28,266,1,1,3,creative,English,97.04
U2427,S002427,2023-01-06 01:03:00,image,2.18,133,651,198,0,0,5,educational,English,97.08
U2428,S002428,2023-01-12 07:14:00,image,14.36,250,21,249,1,1,5,educational,French,97.12
U2429,S002429,2023-02-17 03:48:00,image,5.05,93,90,205,1,1,3,casual,English,97.16
U2430,S002430,2023-01-14 22:16:00,voice,13.38,70,339,174,-1,0,3,educational,Chinese,97.2
U2431,S002431,2023-01-28 16:22:00,image,9.24,162,875,280,1,1,2,creative,French,97.24
U2432,S002432,2023-01-15 23:41:00,voice,12.49,391,783,17,0,0,5,creative,Chinese,97.28
U2433,S002433,2023-01-15 17:49:00,image,14.77,382,401,47,-1,0,3,support,Chinese,97.32
U2434,S002434,2023-01-30 08:51:00,text,4.68,153,646,123,1,-1,5,casual,English,97.36
U2435,S002435,2023-03-06 13:33:00,text,14.44,477,316,65,1,-1,1,educational,Spanish,97.4
U2436,S002436,2023-01-21 12:32:00,voice,6.15,344,276,147,0,-1,4,support,Chinese,97.44
U2437,S002437,2023-02-01 11:53:00,voice,6.09,437,456,111,1,-1,4,support,Chinese,97.48
U2438,S002438,2023-02-17 05:32:00,voice,5.44,120,450,186,1,1,3,support,Spanish,97.52
U2439,S002439,2023-01-26 20:30:00,image,8.35,218,904,178,1,1,3,support,German,97.56
U2440,S002440,2023-01-08 04:16:00,image,2.74,473,661,295,1,-1,5,creative,French,97.6
U2441,S002441,2023-01-23 19:27:00,text,8.53,450,850,270,0,0,3,creative,Spanish,97.64
U2442,S002442,2023-01-18 20:49:00,image,8.35,485,11,232,1,0,5,business,Chinese,97.68
U2443,S002443,2023-02-27 19:18:00,text,11.55,376,529,208,1,0,3,creative,German,97.72
U2444,S002444,2023-02-20 03:19:00,text,12.59,298,771,220,1,0,5,casual,German,97.76
U2445,S002445,2023-01-25 23:32:00,text,6.89,257,660,296,-1,1,3,creative,German,97.8
U2446,S002446,2023-01-12 09:26:00,image,4.88,147,645,189,0,0,2,business,German,97.84
U2447,S002447,2023-02-26 21:22:00,voice,4.26,254,318,259,-1,0,5,business,Spanish,97.88
U2448,S002448,2023-01-28 13:31:00,text,3.32,370,749,240,-1,-1,2,casual,Chinese,97.92
U2449,S002449,2023-02-25 22:14:00,text,1.34,440,531,32,0,0,2,casual,English,97.96
U2450,S002450,2023-02-18 13:24:00,text,5.47,467,478,57,-1,1,2,creative,Chinese,98.0
U2451,S002451,2023-01-09 12:05:00,text,4.42,306,221,118,-1,0,2,casual,Spanish,98.04
U2452,S002452,2023-02-15 17:53:00,voice,14.51,29,121,15,-1,0,1,creative,English,98.08
U2453,S002453,2023-02-28 08:15:00,image,8.59,281,17,47,0,1,4,business,Spanish,98.12
U2454,S002454,2023-01-16 08:23:00,voice,5.54,476,813,178,1,-1,1,support,English,98.16
U2455,S002455,2023-02-23 20:49:00,voice,8.92,381,486,292,0,1,3,creative,Spanish,98.2
U2456,S002456,2023-02-22 20:26:00,image,2.52,382,883,212,0,-1,3,business,French,98.24
U2457,S002457,2023-01-15 00:50:00,voice,6.94,393,469,282,0,0,4,business,English,98.28
U2458,S002458,2023-01-16 13:59:00,image,9.58,74,262,253,-1,-1,4,support,French,98.32
U2459,S002459,2023-03-01 23:01:00,image,7.59,117,535,56,1,-1,4,support,German,98.36
U2460,S002460,2023-02-26 20:11:00,voice,6.33,367,761,258,0,-1,2,casual,Chinese,98.4
U2461,S002461,2023-03-07 14:14:00,voice,14.91,116,447,88,0,0,1,support,French,98.44
U2462,S002462,2023-02-25 01:56:00,text,13.26,368,763,119,1,-1,3,casual,English,98.48
U2463,S002463,2023-01-31 17:32:00,voice,9.54,307,990,22,1,-1,1,business,German,98.52
U2464,S002464,2023-02-21 07:14:00,image,8.76,475,863,99,1,0,1,educational,Chinese,98.56
U2465,S002465,2023-01-04 17:59:00,text,9.5,456,670,289,-1,1,1,creative,Chinese,98.6
U2466,S002466,2023-01-03 13:58:00,text,3.42,95,245,230,1,1,4,creative,German,98.64
U2467,S002467,2023-01-08 09:26:00,voice,6.23,22,315,82,-1,1,4,support,English,98.68
U2468,S002468,2023-01-05 03:18:00,voice,1.07,153,487,243,0,0,3,casual,Spanish,98.72
U2469,S002469,2023-02-28 09:16:00,text,7.4,480,688,269,-1,0,3,business,Spanish,98.76
U2470,S002470,2023-02-22 11:58:00,text,8.37,231,29,122,1,1,3,educational,Chinese,98.8
U2471,S002471,2023-01-25 02:08:00,text,3.8,218,225,55,-1,-1,1,educational,French,98.84
U2472,S002472,2023-03-01 06:24:00,text,14.48,364,864,283,1,1,4,creative,German,98.88
U2473,S002473,2023-01-20 04:31:00,text,13.69,155,144,52,-1,0,2,creative,French,98.92
U2474,S002474,2023-02-22 01:51:00,text,10.97,196,914,217,0,-1,1,support,Spanish,98.96
U2475,S002475,2023-02-07 22:02:00,image,8.23,455,138,112,-1,-1,5,support,English,99.0
U2476,S002476,2023-02-26 06:16:00,image,13.11,44,419,133,0,0,1,creative,English,99.04
U2477,S002477,2023-02-28 03:53:00,voice,2.39,246,431,19,1,-1,4,support,French,99.08
U2478,S002478,2023-01-03 18:09:00,voice,11.96,142,303,196,0,1,5,support,German,99.12
U2479,S002479,2023-02-15 07:58:00,voice,2.31,349,255,40,1,0,1,educational,Spanish,99.16
U2480,S002480,2023-02-27 02:03:00,voice,12.02,184,710,165,1,0,4,casual,English,99.2
U2481,S002481,2023-02-19 15:49:00,image,4.5,204,565,69,0,0,4,creative,German,99.24
U2482,S002482,2023-01-27 08:47:00,text,13.22,207,95,258,0,0,2,educational,Spanish,99.28
U2483,S002483,2023-02-28 10:16:00,text,14.19,65,565,279,-1,-1,1,educational,Chinese,99.32
U2484,S002484,2023-01-28 11:56:00,text,2.66,196,851,226,-1,0,4,creative,Spanish,99.36
U2485,S002485,2023-02-13 23:00:00,image,7.21,9,384,11,0,0,3,educational,French,99.4
U2486,S002486,2023-01-23 06:56:00,image,14.72,382,455,33,0,-1,4,educational,French,99.44
U2487,S002487,2023-03-04 08:23:00,voice,7.51,241,387,215,0,0,2,educational,English,99.48
U2488,S002488,2023-02-06 23:07:00,image,13.02,185,399,208,0,-1,4,support,Chinese,99.52
U2489,S002489,2023-01-28 01:45:00,text,9.04,315,666,123,1,-1,1,business,Chinese,99.56
U2490,S002490,2023-02-11 06:46:00,voice,5.94,41,60,289,0,0,1,business,German,99.6
U2491,S002491,2023-01-07 15:24:00,text,4.64,60,251,164,0,1,5,creative,Spanish,99.64
U2492,S002492,2023-03-04 16:17:00,image,3.45,447,303,174,0,0,1,support,German,99.68
U2493,S002493,2023-01-06 10:52:00,voice,11.55,241,929,231,0,1,5,business,English,99.72
U2494,S002494,2023-01-15 09:19:00,text,6.1,362,572,100,1,-1,3,business,English,99.76
U2495,S002495,2023-02-10 00:19:00,voice,7.91,353,275,176,-1,1,2,casual,French,99.8
U2496,S002496,2023-02-07 19:56:00,text,7.64,201,129,216,-1,0,3,educational,Spanish,99.84
U2497,S002497,2023-02-14 01:51:00,text,8.87,77,721,291,-1,0,5,creative,German,99.88
U2498,S002498,2023-02-12 06:35:00,text,13.05,63,926,74,-1,1,4,creative,Chinese,99.92
